smiles,EF,SA,KP,AB,PA,BW,DKO
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.127341957,0.028282502,0.074483513,0.046607767,0.997914702,0.281813273,0.078380641
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,1.030082961,0.987867384,1.012169884,0.976450431,1.019937648,0.949839677,0.643025645
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(O[C@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2O[C@](O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O[C@H]1C)CC(O)C2C(=O)O,0.982172126,1.014706901,1.075992121,0.995158711,1.017872996,1.04500482,1.111787535
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1.008649167,1.00345162,1.00064297,1.011406739,0.990688424,1.059013101,1.041777642
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.993519429,1.022499019,1.091427511,0.985081544,1.009270283,1.019169881,0.883494407
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,1.018735658,1.007780574,0.991606926,0.95476345,1.004108656,1.05753777,1.048626436
CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COCC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0.978389692,0.042423753,1.133402216,1.12533607,1.018561213,0.887856676,1.089719199
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0.191643342,0.027128114,0.80368282,0.045242457,0.958686331,0.504974813,0.078380641
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0.128602769,0.028282502,0.967509506,0.750046402,0.983806253,0.851714983,0.074575755
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,1.012431601,1.001431441,0.980852458,1.028573854,1.031637337,0.977121558,1.078304543
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.95065184,1.011243737,0.981446376,1.025143004,0.985526796,0.925840377,1.061563047
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.905262627,1.007780574,0.972629678,1.011804938,0.936319278,1.042776369,0.967201887
OC1OC[C@@H](O)[C@H](O)[C@H]1O,0.919131553,0.998256874,0.987656253,1.042627157,1.009958501,0.99592609,1.151358344
O=c1ccc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@@H](O)C3O)c(O)cc2o1,1.079254608,1.000277053,1.027766476,1.026860568,1.057789585,1.015112157,1.108743627
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,0.982172126,1.01008935,0.868363421,0.864699849,0.909134705,0.846916609,0.721406286
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,1.022518093,0.92755062,1.10141955,1.075730891,1.089447568,1.024336922,0.804352789
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,1.01999647,1.013263916,0.959862901,1.03505991,1.015464237,1.018439446,1.034167872
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,1.036387019,0.834910997,1.006174497,0.984566748,1.001011679,1.128724708,0.843923598
COc1c(O)cc(O)cc1O,1.009909978,1.003740217,1.014935795,1.040825116,1.013399586,1.062702821,0.974050681
COC1[C@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O,1.027561338,1.007491977,1.072562593,1.061774433,1.023722841,1.038354091,1.06080207
CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,1.033865396,1.024230601,0.996809902,0.985256908,0.999635245,0.949834768,0.782284453
COc1cc2ccc(=O)oc2c(OC)c1OC,1.02882215,1.038949045,0.994744827,0.967913348,1.008582066,1.047948451,1.05547523
COC(=O)[C@@H]1OC(=O)C2OC23[C@@]1(C)CCC1[C@@]2(C)CCC(=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]13C,1.013692412,1.030579734,1.004362833,0.969454019,0.984838579,1.095899557,0.983182406
NCCCCN=C(N)N,1.014953224,0.982672639,0.991296546,1.053163678,1.008237958,0.988929113,1.070694772
COc1cc2ccc(=O)oc2c2ccoc12,0.989736995,1.031734121,0.940073741,0.967442058,0.991032532,0.95241862,1.017426375
O=C(O)/C=C/c1ccc(O)c(O)c1,1.047734322,1.021056034,0.969045988,1.021195865,0.993097183,1.019911195,1.01362149
O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0.973346446,1.005760395,0.976813752,0.997742491,0.993097183,1.023604629,1.035689826
COc1cc(C(C)=O)cc(OC)c1O,0.930478856,0.98353843,0.962065054,0.905727841,0.988623772,0.987078084,0.972528727
Oc1ccc2c(c1)OC[C@]1(O)Cc3cc(O)c(O)cc3[C@H]21,0.525758378,0.133620391,0.928257475,1.006618021,1.014431911,0.805595272,0.274712731
C=CCSC[C@H](N)C(=O)O,1.02882215,1.00431741,0.979788467,1.063149457,1.007893849,0.957932572,1.070694772
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)/C=C/C(=O)O)c(O)c(C(=O)O)c(C)c1O2,0.992258618,1.045875372,0.985718178,1.097923343,1.01236726,0.95315025,1.146792482
COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.926696422,0.999411262,0.954078158,0.977683297,0.978988734,0.986714459,1.034167872
Cc1cc(OC(=O)c2c(C)cc(O)cc2O)cc(O)c1C(=O)O,0.919131553,1.021921825,1.01758523,1.059020747,0.988279664,1.066028252,0.836313827
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.033865396,1.006626186,0.960749883,1.028556366,0.999635245,1.088515209,1.092002131
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,0.893915324,0.982961236,1.039267565,1.010204827,1.028196252,0.994460311,1.118636329
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.854830169,0.032322859,1.052206049,1.058627606,1.035422531,1.052010022,0.08903432
COC(=O)C1=CCCN(C)C1,1.021257281,1.01384111,0.984654419,1.032209605,1.026819818,1.035766392,1.063085001
CN1[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1.012431601,1.009800753,0.968535725,1.075602239,1.002388113,1.013650225,1.00829465
OC1C(O)C(O)C(O)C(O)C1O,1.009909978,1.012975319,0.978952669,1.182196198,1.025099275,0.98783094,1.04253862
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,0.832135562,0.952369958,0.730470457,0.679399621,0.896058581,0.282879475,0.078380641
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,1.018735658,1.006048992,1.025940903,1.102377269,1.008237958,1.04573897,1.098850925
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0.946869405,0.963913836,0.992606741,1.113509224,1.005140981,0.925858419,1.002206834
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.82961394,0.707062545,0.995328881,0.905876762,0.996538268,1.047949513,1.048626436
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.136167637,0.031168471,0.054808528,0.047577124,0.035099069,0.039468716,0.080663572
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O,0.967042388,0.986135802,0.999424507,1.011308032,1.008926175,1.025818621,1.072977703
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.030082961,1.005183201,0.993218421,0.97775396,0.998602919,1.043888074,1.076782589
CN1CC(=O)N=C1N,0.945608594,0.981806848,0.946454764,1.053660748,1.008237958,1.035781117,1.034167872
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,0.967042388,0.997102487,0.906952317,0.046539886,0.055057363,0.61194937,0.713035538
COC1OC(C(=O)O)C(OC2OC(C(=O)O)C(OC)C(O)C2O)C(O)C1O,0.938043725,0.990464757,1.040178805,1.062266305,0.973827106,1.036516726,1.040255688
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1.016214035,1.042700806,0.966986758,0.996261217,0.994129509,1.010694124,1.109504604
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.993519429,1.02336481,1.307171234,1.171079126,0.993441292,0.80301195,1.041777642
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.919131553,0.993062129,0.993301371,1.010374228,0.961439199,1.060488034,0.751845369
O=C(O)c1cc(O)c(O)c(O)c1,0.953173462,1.040969224,0.959330614,1.002911721,1.007549741,1.021019583,1.053192299
N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,1.065385682,1.017592871,0.936623909,1.177474813,1.015808345,0.826262772,0.595084088
COC1=CC(=O)C(O)=C/C1=C\C=C\c1ccccc1,0.843482866,0.926973426,1.03128139,1.025641291,1.021314082,1.039830218,1.120158283
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC=C3[C@@H]4CC[C@H]([C@H](C)/C=C/[C@H](C)C(C)C)[C@@]4(C)CC[C@@H]32)C1,1.060342436,0.989021772,1.226058091,1.16311672,1.00307633,0.996672312,0.841640667
O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc(O)c(O)c12,1.009909978,1.069251726,1.024536426,1.019279316,1.01477602,0.981176363,1.219846283
CC(=O)c1ccc[nH]1,0.987215372,1.023653407,1.107428095,1.064416829,0.982773928,0.960894642,1.085153337
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,0.999823486,1.043566597,1.048273102,1.068906006,1.013399586,0.942458379,1.001445856
CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1.065385682,1.029425346,1.092247522,1.059639256,0.997570594,0.939877578,1.092763108
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.042691076,0.981229654,0.985157501,0.939638956,1.004108656,1.063803781,0.39038125
COc1cc(/C=C/C(=O)O)ccc1O,0.998562675,1.007491977,0.914566577,1.04105281,1.001699896,1.008486235,1.025036146
C=C1[C@@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1CC(=O)C(C)(C)[C@H]([C@H](O)C(=O)OC)[C@]12C,1.036387019,1.009223559,1.063349221,1.009073308,0.992408966,1.058277359,0.580625523
COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C(C)C)C4)CO2,1.040169453,0.985558608,1.016065785,0.958161463,1.003764547,1.038734565,1.087436268
COc1cc(OC)c2c(c1Cl)O[C@@]1(C(=O)CC(=O)C[C@H]1C)C2=O,0.946869405,1.000277053,1.004193765,1.034571465,0.98449447,1.06970736,1.047104482
COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H](C(C)C)O4,1.122122198,1.028270958,1.098502797,1.03924004,1.017528888,1.046478294,0.754128301
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@H]1[C@@H]2C,1.027561338,1.042123612,0.975215911,0.99361324,0.983118036,1.032832312,0.983943383
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,0.861134226,0.859730335,0.876453036,0.462502672,0.926340131,0.547026321,0.776196636
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,0.897697758,0.959584882,1.02055279,1.020901384,0.960062765,1.00406263,1.012860513
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,0.996041052,1.012686722,0.98244272,1.004245263,0.972450672,1.023971837,1.195495016
O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,1.040169453,1.023076213,0.960621344,1.095538358,0.978300517,1.053851101,1.094285062
COC1=CC(=O)c2ccccc2C1=O,0.888872078,0.034343038,1.011852891,0.049997741,0.953180595,0.707481456,0.684879385
O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,0.887611267,0.275610094,0.781360088,1.047539519,0.987247338,0.827363865,0.101209954
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0.12986358,0.026839517,1.024013547,1.003036503,1.02406695,1.03762087,0.666615935
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,1.026300527,0.999122665,0.985493987,1.025942236,0.996882377,1.023978868,0.963397002
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.007388355,1.01384111,1.014226065,1.02794417,1.029228578,0.992607027,1.053192299
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.960738331,1.051358714,1.016452235,1.061552084,0.9937854,0.989295923,0.697815996
CCCCCCCCCc1ccc(O)cc1,0.143732506,0.028859696,1.216103422,1.109281054,0.970041912,0.745108562,0.082946503
COc1c2ccoc2cc2oc(=O)ccc12,0.965781577,1.015572692,0.944557035,0.959382841,0.985526796,0.866463383,0.659767141
O=C(O)CCCCCCCC(=O)O,0.997301863,1.002874426,1.079478919,0.996536986,0.976235866,0.969383267,0.993836086
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.949391028,0.941114677,1.019055394,1.006454205,0.967633153,0.9623713,0.104253862
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,1.017474847,0.998834068,1.029488736,0.988766535,0.978644625,1.0394585,1.019709307
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1.008649167,0.980075266,0.967695618,0.979974025,1.006517415,0.952042922,1.033406894
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,0.970824823,1.025673585,1.184707409,1.155498072,1.011679043,0.943933843,0.411688608
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.987215372,0.995082308,0.953851597,0.995751362,1.016152454,1.048321894,1.092763108
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,0.982172126,1.012109528,0.998590073,0.992782081,0.980709276,0.962009664,1.047104482
C[N+](C)(C)CC(O)CC(=O)O,1.01117079,1.013263916,0.957639655,0.957750996,0.992408966,1.026185961,1.024275169
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.984693749,1.00431741,0.982932983,1.035235704,0.96832137,1.052371525,1.033406894
NCC(O)c1ccc(O)cc1,0.979650503,0.991330547,0.960083446,1.021769493,0.984838579,1.038354887,1.066889887
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1.031343773,0.996525293,0.984039226,0.97592488,0.962471525,0.895605447,1.047865459
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,1.023778904,1.020190243,0.975572649,0.976338676,0.97520354,0.89450515,1.032645917
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,0.980911315,1.017592871,0.970509504,0.988779461,0.955245246,1.085936265,1.069933795
CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@H]2[C@H]5O)N3[C@@H]1O,0.955695085,0.969974373,0.974295102,0.985859322,0.958686331,1.046840195,1.114831444
COc1ccc(C=O)cc1,0.998562675,1.005471798,1.007929565,1.01825258,1.007893849,1.015480161,1.081348451
C[C@H]1O[C@H](OC2[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,1.03764783,1.004894604,1.156930542,0.673104761,0.815193079,0.66691775,0.779240545
CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O,0.95065184,0.316590862,1.070393648,1.038645104,1.001011679,0.96310996,0.542576668
NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,1.016214035,1.034042897,1.010523829,1.039479907,1.016496562,0.967167817,1.00829465
COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,1.012431601,1.014995498,1.013596227,1.055309478,1.000323462,0.969009559,0.915455445
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.994780241,1.037217464,1.009114995,1.043717535,1.012711369,0.964956081,0.846967506
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,0.998562675,0.929570799,1.195992415,1.071538833,1.015808345,0.997406727,0.992314131
CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC24OC(=O)C5(CCC(C)C(C)C52)CCC34C)C1(C)C,1.002345109,1.015284095,0.971916137,0.991702236,0.994817726,1.019911327,1.038733734
CC(=O)O[C@@H]1C[C@@]2(C)C(CC[C@@H]2C(C)=O)C2CCC3=CC(=O)CC[C@]3(C)C21,1.025039716,0.998256874,0.98151225,1.002990155,0.999291136,1.032827404,0.762499049
COc1cc(OC)c(-c2c(OC)cc(OC)cc2OC)c(OC)c1,0.982172126,0.988444578,0.993931572,0.976312909,0.998258811,0.973442716,1.002967811
COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,1.017474847,1.02711657,0.955971267,1.035644219,1.015464237,0.970484492,0.902518834
Cc1cnc[nH]1,0.998562675,1.007780574,0.999664403,1.006845381,1.003764547,1.046465559,1.040255688
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,0.97712888,0.871274213,1.000781374,1.031556443,0.984150362,1.007004139,0.69401111
CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,0.953173462,0.977477893,1.051957673,1.054332791,0.966256719,0.966061949,0.587474317
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,1.210379,1.058573638,1.074126507,1.097723272,1.050907414,1.07930968,1.171904726
C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC/C=C(\C)CC[C@@H]12,0.974607257,0.931879574,1.030931301,0.940497974,0.969353695,0.935071775,0.720645309
O=C(/C=C/c1ccc(O)cc1)c1ccccc1O,1.081776231,0.782097754,0.941398238,0.891245098,0.961095091,0.822939862,0.334829922
C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0.938043725,1.019035855,0.921745509,0.992200985,0.97520354,1.019175983,1.007533673
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,0.919131553,1.014418304,0.055582387,0.043733965,0.988623772,0.06492557,0.099687999
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1.231812795,1.016438483,1.369819169,1.178562153,1.048154546,0.99481664,1.066889887
NCCCC(=O)O,1.026300527,0.980363863,0.956743757,1.033481934,1.023722841,1.033553329,1.012860513
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.990997806,0.996525293,1.00192269,1.029687859,0.990344315,1.046839797,1.047865459
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0.984693749,0.99104195,1.050944782,1.030380031,1.017872996,0.99962775,1.049387413
CC1=CC(=O)c2ccccc2C1=O,0.934261291,0.029725487,0.911812505,0.850585378,0.984838579,0.846551524,0.816528422
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,0.951912651,0.995659502,0.938207072,1.031680165,0.988967881,0.985615754,1.034928849
OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.997301863,0.965356821,0.976266051,1.014336017,1.01477602,1.010691338,0.950460391
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.921653176,0.675028283,0.943844445,0.977069044,1.007549741,0.9505725,0.712274561
CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1,0.376982626,0.161902893,0.956259267,0.984682609,0.90569362,0.93618348,0.674986683
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,0.997301863,0.992484935,0.95706744,0.937664952,0.987591447,1.030982478,1.034167872
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.929218045,0.984115623,1.126209846,0.971550261,0.996882377,0.915523541,1.061563047
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@H](N)C(=O)O)[C@H]2SC1.[Zn],1.026300527,0.967954194,0.984056898,1.008201524,1.006173307,1.117667619,1.093524085
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.993519429,1.00056565,0.99106976,0.977116399,0.987591447,1.001472145,1.064606955
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,1.035126207,1.020190243,1.018890244,0.939494779,0.978300517,1.005898801,1.05547523
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.987215372,0.979786669,0.976512082,1.058352237,0.983118036,0.923638591,1.056997184
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,0.972085634,1.004894604,0.974405133,1.012837997,0.97520354,0.990779346,1.05547523
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1.041430265,1.060593817,0.948883829,1.010665497,0.957654006,1.079286995,1.079826497
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,1.040169453,1.033177106,0.964893146,1.06563952,0.969353695,1.033193418,1.080587474
C=CCc1ccc(O)c(OC)c1,0.997301863,1.048184148,0.90637425,0.968066499,0.970730129,0.936918691,0.931435964
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,0.987215372,1.007780574,1.029877489,1.025708007,0.980365168,1.061964294,1.151358344
CC1CCC(C(C)C)C(OC(=O)c2ccccc2)C1,1.079254608,0.94457784,1.107650256,1.028346666,1.02406695,0.973064497,1.072977703
COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,1.03764783,0.818749567,1.001998748,0.521554626,1.001699896,0.989668172,0.821855262
CC(C)c1ccc2c(c1)CCC1[C@](C)(CN)CCC[C@]21C,0.510628641,0.132466003,1.000317902,1.097968445,0.981397494,0.858351385,0.082185526
